time_us, pwm, position, angle
984614438, 0, 0.133474, 1.05872
984624438, 0, 0.130282, 1.05558
984634438, 0, 0.127, 1.04929
984644438, 0, 0.123608, 1.04301
984654438, 0, 0.120116, 1.03358
984664438, 0, 0.116435, 1.02259
984674438, 0, 0.112733, 1.01002
984684438, 0, 0.109302, 0.997456
984694438, 0, 0.105461, 0.981748
984704438, 0, 0.10143, 0.962898
984714438, 0, 0.0974097, 0.945619
984724438, 0, 0.0932895, 0.922057
984734438, 0, 0.0891393, 0.900066
984744438, 0, 0.0853482, 0.878075
984754438, 0, 0.0810783, 0.852942
984764438, 0, 0.0767885, 0.824668
984774438, 0, 0.0724188, 0.794823
984784438, 0, 0.0680491, 0.764978
984794438, 0, 0.0636196, 0.731991
984804438, 0, 0.0595592, 0.702146
984814438, 0, 0.0550199, 0.667588
984824438, 0, 0.0503709, 0.63146
984834438, 0, 0.045672, 0.593761
984844438, 0, 0.041033, 0.554491
984854438, 0, 0.0367032, 0.519934
984864438, 0, 0.0319445, 0.479093
984874438, 0, 0.0271458, 0.436681
984884438, 0, 0.0222873, 0.39427
984894438, 0, 0.0173789, 0.351858
984904438, 0, 0.0130092, 0.311018
984914438, 0, 0.00804099, 0.268606
984924438, 0, 0.00308271, 0.223053
984934438, 0, -0.00183566, 0.1775
984944438, 0, -0.00684382, 0.131947
984954438, 0, -0.0112933, 0.0895354
984964438, 0, -0.0163513, 0.0439823
984974438, 0, -0.0213795, -0.00314159
984984438, 0, -0.0263776, -0.0486947
984994438, 0, -0.0314656, -0.092677
985004438, 0, -0.0359151, -0.135088
985014438, 0, -0.041033, -0.179071
985024438, 0, -0.046111, -0.226195
985034438, 0, -0.0511491, -0.271748
985044438, 0, -0.0562071, -0.312588
985054438, 0, -0.0608162, -0.355
985064438, 0, -0.0658443, -0.39427
985074438, 0, -0.0709622, -0.436681
985084438, 0, -0.0760702, -0.477522
985094438, 0, -0.0811681, -0.515221
985104438, 0, -0.0857174, -0.55135
985114438, 0, -0.0908353, -0.589049
985124438, 0, -0.0959133, -0.623606
985134438, 0, -0.100971, -0.659734
985144438, 0, -0.10557, -0.688009
985154438, 0, -0.110569, -0.719425
985164438, 0, -0.115397, -0.750841
985174438, 0, -0.120216, -0.779115
985184438, 0, -0.124765, -0.807389
985194438, 0, -0.128796, -0.830951
985204438, 0, -0.133045, -0.856084
985214438, 0, -0.137066, -0.881217
985224438, 0, -0.140977, -0.901637
985234438, 0, -0.144568, -0.922057
985244438, 0, -0.14798, -0.942478
985254438, 0, -0.151222, -0.958186
985264438, 0, -0.153936, -0.975465
985274438, 0, -0.156749, -0.988031
985284438, 0, -0.159363, -1.0006
985294438, 0, -0.161768, -1.01316
985304438, 0, -0.163992, -1.02102
985314438, 0, -0.165998, -1.03044
985324438, 0, -0.167833, -1.03515
985334438, 0, -0.169469, -1.03987
985344438, 0, -0.170906, -1.04458
985354438, 0, -0.172043, -1.04458
985364438, 0, -0.173111, -1.04458
985374438, 0, -0.173959, -1.04301
985384438, 0, -0.174527, -1.0383
985394438, 0, -0.174897, -1.03358
985404438, 0, -0.175106, -1.02573
985414438, 0, -0.175196, -1.01788
985424438, 0, -0.175196, -1.00688
985434438, 0, -0.175196, -0.994314
985444438, 0, -0.175196, -0.981748
985454438, 0, -0.175196, -0.964469
985464438, 0, -0.175196, -0.94719
985474438, 0, -0.175196, -0.928341
985484438, 0, -0.175196, -0.906349
985494438, 0, -0.175196, -0.884358
985504438, 0, -0.175196, -0.859226
985514438, 0, -0.175196, -0.832522
985524438, 0, -0.175196, -0.805819
985534438, 0, -0.175196, -0.775973
985544438, 0, -0.175196, -0.744557
985554438, 0, -0.175196, -0.713142
985564438, 0, -0.175196, -0.678584
985574438, 0, -0.175196, -0.644026
985584438, 0, -0.175156, -0.606327
985594438, 0, -0.174956, -0.570199
985604438, 0, -0.174777, -0.530929
985614438, 0, -0.174567, -0.491659
985624438, 0, -0.174348, -0.452389
985634438, 0, -0.174108, -0.408407
985644438, 0, -0.173879, -0.372279
985654438, 0, -0.17361, -0.328296
985664438, 0, -0.17331, -0.284314
985674438, 0, -0.172991, -0.241903
985684438, 0, -0.172652, -0.19635
985694438, 0, -0.172293, -0.152367
985704438, 0, -0.171894, -0.106814
985714438, 0, -0.171465, -0.0612611
985724438, 0, -0.170996, -0.015708
985734438, 0, -0.170477, 0.0298451
985744438, 0, -0.169878, 0.0738274
985754438, 0, -0.16919, 0.119381
985764438, 0, -0.168392, 0.163363
985774438, 0, -0.167534, 0.205774
985784438, 0, -0.166556, 0.249757
985794438, 0, -0.165499, 0.292168
985804438, 0, -0.164302, 0.333009
985814438, 0, -0.163045, 0.37385
985824438, 0, -0.161788, 0.408407
985834438, 0, -0.160291, 0.446106
985844438, 0, -0.158715, 0.483805
985854438, 0, -0.157079, 0.518363
985864438, 0, -0.155343, 0.55292
985874438, 0, -0.153537, 0.587478
985884438, 0, -0.151721, 0.617323
985894438, 0, -0.149836, 0.65031
985904438, 0, -0.14796, 0.677013
985914438, 0, -0.145985, 0.705288
985924438, 0, -0.144229, 0.728849
985934438, 0, -0.142214, 0.752411
985944438, 0, -0.140159, 0.775973
985954438, 0, -0.138143, 0.797965
985964438, 0, -0.136098, 0.816814
985974438, 0, -0.134073, 0.835664
985984438, 0, -0.132068, 0.851372
985994438, 0, -0.129993, 0.86708
986004438, 0, -0.127948, 0.881217
986014438, 0, -0.125912, 0.890642
986024438, 0, -0.124057, 0.901637
986034438, 0, -0.121972, 0.909491
986044438, 0, -0.119877, 0.915774
986054438, 0, -0.117802, 0.920487
986064438, 0, -0.115706, 0.922057
986074438, 0, -0.113611, 0.923628
986084438, 0, -0.111536, 0.922057
986094438, 0, -0.109451, 0.918916
986104438, 0, -0.107426, 0.915774
986114438, 0, -0.105301, 0.909491
986124438, 0, -0.103416, 0.901637
986134438, 0, -0.10131, 0.893783
986144438, 0, -0.0991755, 0.881217
986154438, 0, -0.0970306, 0.86865
986164438, 0, -0.0949056, 0.854513
986174438, 0, -0.0928006, 0.837234
986184438, 0, -0.0905759, 0.819956
986194438, 0, -0.088401, 0.799535
986204438, 0, -0.0861962, 0.779115
986214438, 0, -0.0839914, 0.757124
986224438, 0, -0.0820161, 0.735133
986234438, 0, -0.0797515, 0.708429
986244438, 0, -0.077417, 0.681726
986254438, 0, -0.0750326, 0.653451
986264438, 0, -0.0725585, 0.622035
986274438, 0, -0.0699746, 0.590619
986284438, 0, -0.0673907, 0.557633
986294438, 0, -0.0646671, 0.521504
986304438, 0, -0.062173, 0.490088
986314438, 0, -0.0592699, 0.45396
986324438, 0, -0.0562969, 0.41469
986334438, 0, -0.0532641, 0.376991
986344438, 0, -0.0501115, 0.33615
986354438, 0, -0.0469091, 0.29531
986364438, 0, -0.0435969, 0.254469
986374438, 0, -0.0405342, 0.215199
986384438, 0, -0.0370225, 0.172788
986394438, 0, -0.0335008, 0.128805
986404438, 0, -0.0298993, 0.084823
986414438, 0, -0.0261482, 0.0392699
986424438, 0, -0.022417, -0.00471239
986434438, 0, -0.0189851, -0.0455531
986444438, 0, -0.015214, -0.0895354
986454438, 0, -0.0112434, -0.133518
986464438, 0, -0.0074025, -0.179071
986474438, 0, -0.00340196, -0.221482
986484438, 0, 0.000488844, -0.267035
986494438, 0, 0.00405042, -0.303164
986504438, 0, 0.0080809, -0.348717
986514438, 0, 0.0120814, -0.389557
986524438, 0, 0.016092, -0.428827
986534438, 0, 0.0202821, -0.47281
986544438, 0, 0.0244422, -0.508938
986554438, 0, 0.0282732, -0.545066
986564438, 0, 0.0325231, -0.581195
986574438, 0, 0.0368529, -0.617323
986584438, 0, 0.0412325, -0.65188
986594438, 0, 0.0456221, -0.684867
986604438, 0, 0.0496227, -0.714712
986614438, 0, 0.054142, -0.746128
986624438, 0, 0.0587112, -0.774403
986634438, 0, 0.0633502, -0.804248
986644438, 0, 0.0680491, -0.82938
986654438, 0, 0.072349, -0.852942
986664438, 0, 0.0771775, -0.874934
986674438, 0, 0.0819762, -0.896925
986684438, 0, 0.0869445, -0.917345
986694438, 0, 0.0918828, -0.934624
986704438, 0, 0.096432, -0.950332
986714438, 0, 0.10151, -0.964469
986724438, 0, 0.106678, -0.978606
986734438, 0, 0.111885, -0.989602
986744438, 0, 0.117073, -0.997456
986754438, 0, 0.121842, -1.00688
986764438, 0, 0.12703, -1.01159
986774438, 0, 0.132337, -1.01631
986784438, 0, 0.137704, -1.01945
986794438, 0, 0.142962, -1.01788
986804438, 0, 0.147791, -1.01788
986814438, 0, 0.153138, -1.01316
986824438, 0, 0.158515, -1.00845
986834438, 0, 0.163883, -1.00217
986844438, 0, 0.16932, -0.991172
986854438, 0, 0.174088, -0.983319
986864438, 0, 0.179506, -0.969181
986874438, 0, 0.184953, -0.955044
986884438, 0, 0.19028, -0.939336
986894438, 0, 0.195628, -0.920487
986904438, 0, 0.200416, -0.903208
986914438, 0, 0.205654, -0.881217
986924438, 0, 0.210842, -0.857655
986934438, 0, 0.21592, -0.832522
986944438, 0, 0.220988, -0.804248
986954438, 0, 0.225497, -0.779115
986964438, 0, 0.230395, -0.74927
986974438, 0, 0.235244, -0.716283
986984438, 0, 0.240013, -0.683296
986994438, 0, 0.244642, -0.648739
987004438, 0, 0.248812, -0.615752
987014438, 0, 0.253211, -0.578053
987024438, 0, 0.257641, -0.538783
987034438, 0, 0.261951, -0.499513
987044438, 0, 0.266151, -0.455531
987054438, 0, 0.269852, -0.419403
987064438, 0, 0.273863, -0.37385
987074438, 0, 0.277554, -0.328296
987084438, 0, 0.280317, -0.282743
987094438, 0, 0.282462, -0.230907
987104438, 0, 0.283979, -0.182212
987114438, 0, 0.285146, -0.127235
987124438, 0, 0.285804, -0.0753982
987134438, 0, 0.286343, -0.0204204
987144438, 0, 0.286523, 0.0282743
987154438, 0, 0.286662, 0.0816814
987164438, 0, 0.286662, 0.136659
987174438, 0, 0.286662, 0.190066
987184438, 0, 0.286662, 0.243473
987194438, 0, 0.286662, 0.296881
987204438, 0, 0.286662, 0.350288
987214438, 0, 0.286662, 0.400553
987224438, 0, 0.286662, 0.450819
987234438, 0, 0.286662, 0.501084
987244438, 0, 0.286662, 0.549779
987254438, 0, 0.286662, 0.596903
987264438, 0, 0.286662, 0.642456
987274438, 0, 0.286662, 0.688009
987284438, 0, 0.286662, 0.73042
987294438, 0, 0.286662, 0.772832
987304438, 0, 0.286662, 0.812102
987314438, 0, 0.286662, 0.851372
987324438, 0, 0.286662, 0.8875
987334438, 0, 0.286662, 0.923628
987344438, 0, 0.286662, 0.956615
987354438, 0, 0.286662, 0.988031
987364438, 0, 0.286662, 1.01788
987374438, 0, 0.286662, 1.04458
987384438, 0, 0.286662, 1.07128
987394438, 0, 0.286662, 1.09485
987404438, 0, 0.286662, 1.11684
987414438, 0, 0.286662, 1.13569
987424438, 0, 0.286662, 1.15296
987434438, 0, 0.286662, 1.16867
987444438, 0, 0.286662, 1.18281
987454438, 0, 0.286662, 1.19538
987464438, 0, 0.286662, 1.2048
987474438, 0, 0.286662, 1.21265
987484438, 0, 0.286662, 1.21894
987494438, 0, 0.286662, 1.22208
987504438, 0, 0.286662, 1.22522
987514438, 0, 0.286662, 1.22365
987524438, 0, 0.286662, 1.22208
987534438, 0, 0.286662, 1.21737
987544438, 0, 0.286662, 1.21108
987554438, 0, 0.286662, 1.20323
987564438, 0, 0.286662, 1.19223
987574438, 0, 0.286662, 1.17967
987584438, 0, 0.286662, 1.16396
987594438, 0, 0.286642, 1.14825
987604438, 0, 0.286413, 1.1294
987614438, 0, 0.286213, 1.10898
987624438, 0, 0.285914, 1.08699
987634438, 0, 0.285615, 1.06186
987644438, 0, 0.285236, 1.03515
987654438, 0, 0.284847, 1.00845
987664438, 0, 0.284368, 0.978606
987674438, 0, 0.283859, 0.94719
987684438, 0, 0.28328, 0.914203
987694438, 0, 0.282652, 0.878075
987704438, 0, 0.281953, 0.841947
987714438, 0, 0.281255, 0.807389
987724438, 0, 0.280447, 0.768119
987734438, 0, 0.279589, 0.727279
987744438, 0, 0.278621, 0.684867
987754438, 0, 0.277644, 0.642456
987764438, 0, 0.276556, 0.596903
987774438, 0, 0.275499, 0.55135
987784438, 0, 0.274361, 0.504226
987794438, 0, 0.273244, 0.457102
987804438, 0, 0.272067, 0.406836
987814438, 0, 0.27084, 0.358142
987824438, 0, 0.269672, 0.307876
987834438, 0, 0.268386, 0.25604
987844438, 0, 0.267268, 0.210487
987854438, 0, 0.265941, 0.15708
987864438, 0, 0.264644, 0.108385
987874438, 0, 0.263288, 0.0534071
987884438, 0, 0.261951, 0.00314159
987894438, 0, 0.260534, -0.0486947
987904438, 0, 0.259177, -0.103673
987914438, 0, 0.257731, -0.152367
987924438, 0, 0.256374, -0.205774
987934438, 0, 0.254937, -0.25604
987944438, 0, 0.253581, -0.304734
987954438, 0, 0.252094, -0.356571
987964438, 0, 0.250817, -0.398982
987974438, 0, 0.249341, -0.449248
987984438, 0, 0.247884, -0.49323
987994438, 0, 0.246378, -0.540354
988004438, 0, 0.244891, -0.584336
988014438, 0, 0.243415, -0.628319
988024438, 0, 0.241938, -0.67073
988034438, 0, 0.240412, -0.71
988044438, 0, 0.238885, -0.750841
988054438, 0, 0.237349, -0.786969
988064438, 0, 0.235793, -0.824668
988074438, 0, 0.234346, -0.854513
988084438, 0, 0.2327, -0.8875
988094438, 0, 0.231024, -0.918916
988104438, 0, 0.229238, -0.94719
988114438, 0, 0.227392, -0.975465
988124438, 0, 0.225427, -1.0006
988134438, 0, 0.223382, -1.02259
988144438, 0, 0.221207, -1.04458
988154438, 0, 0.218883, -1.06343
988164438, 0, 0.216448, -1.08071
988174438, 0, 0.214124, -1.09485
988184438, 0, 0.21141, -1.10741
988194438, 0, 0.208517, -1.11841
988204438, 0, 0.205534, -1.12626
988214438, 0, 0.202431, -1.13411
988224438, 0, 0.199149, -1.13883
988234438, 0, 0.195777, -1.1404
988244438, 0, 0.192265, -1.14197
988254438, 0, 0.189003, -1.13883
988264438, 0, 0.185272, -1.13569
988274438, 0, 0.181471, -1.1294
988284438, 0, 0.177441, -1.12155
988294438, 0, 0.17344, -1.11055
988304438, 0, 0.16925, -1.09956
988314438, 0, 0.165339, -1.08542
988324438, 0, 0.16095, -1.06971
988334438, 0, 0.15657, -1.05086
988344438, 0, 0.151951, -1.03044
988354438, 0, 0.147312, -1.00688
988364438, 0, 0.143072, -0.98646
988374438, 0, 0.138323, -0.959757
988384438, 0, 0.133435, -0.931482
988394438, 0, 0.128476, -0.900066
988404438, 0, 0.123408, -0.86865
988414438, 0, 0.118809, -0.838805
988424438, 0, 0.113542, -0.802677
988434438, 0, 0.108304, -0.766549
988444438, 0, 0.102797, -0.727279
988454438, 0, 0.0972202, -0.686438
988464438, 0, 0.0921521, -0.647168
988474438, 0, 0.0865055, -0.604757
988484438, 0, 0.0806892, -0.559203
988494438, 0, 0.0749329, -0.51365
988504438, 0, 0.0696853, -0.469668
988514438, 0, 0.0637892, -0.422544
988524438, 0, 0.0579231, -0.372279
988534438, 0, 0.0519671, -0.323584
988544438, 0, 0.0466198, -0.274889
988554438, 0, 0.0406639, -0.224624
988564438, 0, 0.0347479, -0.172788
988574438, 0, 0.0287421, -0.119381
988584438, 0, 0.0228061, -0.069115
988594438, 0, 0.0174088, -0.0204204
988604438, 0, 0.011433, 0.0314159
988614438, 0, 0.00542717, 0.084823
988624438, 0, -0.000578632, 0.13823
988634438, 0, -0.00595592, 0.183783
988644438, 0, -0.0120116, 0.23719
988654438, 0, -0.0179975, 0.287456
988664438, 0, -0.0239933, 0.337721
988674438, 0, -0.0293706, 0.381704
988684438, 0, -0.0353464, 0.430398
988694438, 0, -0.0413822, 0.479093
988704438, 0, -0.047378, 0.526217
988714438, 0, -0.0527852, 0.567057
988724438, 0, -0.058811, 0.61104
988734438, 0, -0.0648267, 0.653451
988744438, 0, -0.0708126, 0.695863
988754438, 0, -0.0768583, 0.736703
988764438, 0, -0.0821757, 0.771261
988774438, 0, -0.0881815, 0.807389
988784438, 0, -0.0942272, 0.843518
988794438, 0, -0.100213, 0.876504
988804438, 0, -0.10565, 0.906349
988814438, 0, -0.111686, 0.937765
988824438, 0, -0.117652, 0.964469
988834438, 0, -0.123698, 0.991172
988844438, 0, -0.129055, 1.01473
988854438, 0, -0.135091, 1.03673
988864438, 0, -0.141126, 1.05715
988874438, 0, -0.147122, 1.076
988884438, 0, -0.152579, 1.0917
988894438, 0, -0.158615, 1.10741
988904438, 0, -0.164641, 1.11998
988914438, 0, -0.170587, 1.13097
988924438, 0, -0.176662, 1.1404
988934438, 0, -0.18193, 1.14668
988944438, 0, -0.187786, 1.15139
988954438, 0, -0.193413, 1.15296
988964438, 0, -0.19868, 1.15296
988974438, 0, -0.203389, 1.15139
988984438, 0, -0.208298, 1.14825
988994438, 0, -0.213076, 1.1404
989004438, 0, -0.217586, 1.13254
989014438, 0, -0.221925, 1.12155
989024438, 0, -0.225866, 1.10741
989034438, 0, -0.228979, 1.09485
989044438, 0, -0.232002, 1.076
989054438, 0, -0.234565, 1.05715
989064438, 0, -0.236651, 1.03358
989074438, 0, -0.238197, 1.00845
989084438, 0, -0.239304, 0.980177
989094438, 0, -0.240082, 0.950332
989104438, 0, -0.240571, 0.920487
989114438, 0, -0.240871, 0.885929
989124438, 0, -0.24101, 0.849801
989134438, 0, -0.24103, 0.812102
989144438, 0, -0.24103, 0.772832
989154438, 0, -0.24103, 0.733562
989164438, 0, -0.24103, 0.69115
989174438, 0, -0.24103, 0.647168
989184438, 0, -0.24103, 0.607898
989194438, 0, -0.24103, 0.560774
989204438, 0, -0.24103, 0.515221
989214438, 0, -0.24095, 0.466527
989224438, 0, -0.240681, 0.417832
989234438, 0, -0.240412, 0.365996
989244438, 0, -0.240122, 0.31573
989254438, 0, -0.239783, 0.263894
989264438, 0, -0.239424, 0.210487
989274438, 0, -0.239015, 0.15865
989284438, 0, -0.238556, 0.103673
989294438, 0, -0.238067, 0.0518363
989304438, 0, -0.237568, -0.00314159
989314438, 0, -0.23707, -0.0565487
989324438, 0, -0.236601, -0.109956
989334438, 0, -0.236152, -0.163363
989344438, 0, -0.235763, -0.215199
989354438, 0, -0.235413, -0.268606
989364438, 0, -0.235104, -0.320442
989374438, 0, -0.234845, -0.370708
989384438, 0, -0.234615, -0.420973
989394438, 0, -0.234436, -0.463385
989404438, 0, -0.234256, -0.51208
989414438, 0, -0.234107, -0.557633
989424438, 0, -0.233977, -0.604757
989434438, 0, -0.233877, -0.648739
989444438, 0, -0.233787, -0.69115
989454438, 0, -0.233727, -0.731991
989464438, 0, -0.233658, -0.771261
989474438, 0, -0.233578, -0.810531
989484438, 0, -0.233518, -0.846659
989494438, 0, -0.233458, -0.881217
989504438, 0, -0.233388, -0.914203
989514438, 0, -0.233308, -0.945619
989524438, 0, -0.233239, -0.975465
989534438, 0, -0.233169, -1.00374
989544438, 0, -0.233079, -1.03044
989554438, 0, -0.232989, -1.054
989564438, 0, -0.232899, -1.076
989574438, 0, -0.23279, -1.09642
989584438, 0, -0.2327, -1.11527
989594438, 0, -0.23261, -1.13097
989604438, 0, -0.23252, -1.14511
989614438, 0, -0.23244, -1.15768
989624438, 0, -0.232361, -1.16867
989634438, 0, -0.232281, -1.17653
989644438, 0, -0.232231, -1.18281
989654438, 0, -0.232201, -1.18752
989664438, 0, -0.232141, -1.18909
989674438, 0, -0.232071, -1.18909
989684438, 0, -0.232002, -1.18752
989694438, 0, -0.231932, -1.18438
989704438, 0, -0.231862, -1.1781
989714438, 0, -0.231822, -1.17181
989724438, 0, -0.231822, -1.16082
989734438, 0, -0.231822, -1.14982
989744438, 0, -0.231822, -1.13569
989754438, 0, -0.231822, -1.11998
989764438, 0, -0.231812, -1.1027
989774438, 0, -0.231812, -1.08228
989784438, 0, -0.231812, -1.06186
989794438, 0, -0.231812, -1.0383
989804438, 0, -0.231812, -1.01316
989814438, 0, -0.231812, -0.984889
989824438, 0, -0.231812, -0.956615
989834438, 0, -0.231812, -0.925199
989844438, 0, -0.231812, -0.893783
989854438, 0, -0.231782, -0.859226
989864438, 0, -0.231722, -0.823097
989874438, 0, -0.231503, -0.786969
989884438, 0, -0.230884, -0.747699
989894438, 0, -0.229906, -0.71
989904438, 0, -0.228659, -0.669159
989914438, 0, -0.227133, -0.628319
989924438, 0, -0.225307, -0.587478
989934438, 0, -0.223552, -0.548208
989944438, 0, -0.221387, -0.505796
989954438, 0, -0.218962, -0.461814
989964438, 0, -0.216478, -0.417832
989974438, 0, -0.213765, -0.372279
989984438, 0, -0.210951, -0.325155
989994438, 0, -0.208058, -0.279602
990004438, 0, -0.205335, -0.23719
990014438, 0, -0.202282, -0.190066
990024438, 0, -0.199089, -0.142942
990034438, 0, -0.195887, -0.0958186
990044438, 0, -0.192625, -0.0471239
990054438, 0, -0.189273, -0.0015708
990064438, 0, -0.185841, 0.0455531
990074438, 0, -0.182758, 0.0879646
990084438, 0, -0.179266, 0.133518
990094438, 0, -0.175725, 0.182212
990104438, 0, -0.172163, 0.226195
990114438, 0, -0.168552, 0.271748
990124438, 0, -0.16488, 0.317301
990134438, 0, -0.161618, 0.355
990144438, 0, -0.157957, 0.398982
990154438, 0, -0.154225, 0.439823
990164438, 0, -0.150524, 0.480664
990174438, 0, -0.146863, 0.521504
992722270, 0, -0.13522, -0.958186
992732270, 0, -0.13522, -0.937765
992742270, 0, -0.13522, -0.915774
992752270, 0, -0.13522, -0.892212
992762270, 0, -0.13522, -0.86708
992772270, 0, -0.13522, -0.840376
992782270, 0, -0.13522, -0.812102
992792270, 0, -0.13522, -0.780686
992802270, 0, -0.13522, -0.74927
992812270, 0, -0.13522, -0.716283
992822270, 0, -0.13522, -0.681726
992832270, 0, -0.13522, -0.645597
992842270, 0, -0.13522, -0.607898
992852270, 0, -0.13522, -0.570199
992862270, 0, -0.13522, -0.534071
992872270, 0, -0.13522, -0.49323
992882270, 0, -0.13522, -0.452389
992892270, 0, -0.13522, -0.409978
992902270, 0, -0.13522, -0.365996
992912270, 0, -0.13522, -0.322013
992922270, 0, -0.13522, -0.278031
992932270, 0, -0.13522, -0.232478
992942270, 0, -0.13522, -0.185354
992952270, 0, -0.13522, -0.139801
992962270, 0, -0.13522, -0.0942478
992972270, 0, -0.13522, -0.0471239
992982270, 0, -0.13522, 0
992992270, 0, -0.13522, 0.0455531
993002270, 0, -0.13522, 0.092677
993012270, 0, -0.13522, 0.139801
993022270, 0, -0.13522, 0.185354
993032270, 0, -0.13522, 0.230907
993042270, 0, -0.13522, 0.27646
993052270, 0, -0.13522, 0.320442
993062270, 0, -0.13522, 0.364425
993072270, 0, -0.13522, 0.406836
993082270, 0, -0.13522, 0.447677
993092270, 0, -0.13522, 0.488518
993102270, 0, -0.13522, 0.529358
993112270, 0, -0.13522, 0.567057
993122270, 0, -0.13522, 0.604757
993132270, 0, -0.13522, 0.640885
993142270, 0, -0.13522, 0.672301
993152270, 0, -0.13522, 0.706858
993162270, 0, -0.13522, 0.738274
993172270, 0, -0.13519, 0.768119
993182270, 0, -0.135121, 0.797965
993192270, 0, -0.135021, 0.824668
993202270, 0, -0.134891, 0.851372
993212270, 0, -0.134731, 0.874934
993222270, 0, -0.134532, 0.896925
993232270, 0, -0.134293, 0.917345
993242270, 0, -0.134013, 0.936195
993252270, 0, -0.133694, 0.953473
993262270, 0, -0.133305, 0.967611
993272270, 0, -0.132876, 0.980177
993282270, 0, -0.132377, 0.991172
993292270, 0, -0.131798, 1.0006
993302270, 0, -0.13117, 1.00845
993312270, 0, -0.130501, 1.01316
993322270, 0, -0.129743, 1.01788
993332270, 0, -0.128945, 1.01788
993342270, 0, -0.128117, 1.01788
993352270, 0, -0.127239, 1.01631
993362270, 0, -0.126321, 1.01159
993372270, 0, -0.125463, 1.00531
993382270, 0, -0.124416, 0.997456
993392270, 0, -0.123338, 0.988031
993402270, 0, -0.122141, 0.975465
993412270, 0, -0.120924, 0.961327
993422270, 0, -0.119587, 0.94719
993432270, 0, -0.11825, 0.928341
993442270, 0, -0.116824, 0.909491
993452270, 0, -0.115337, 0.8875
993462270, 0, -0.113791, 0.863938
993472270, 0, -0.112265, 0.840376
993482270, 0, -0.110609, 0.813672
993492270, 0, -0.109142, 0.78854
993502270, 0, -0.107446, 0.758695
993512270, 0, -0.10568, 0.727279
993522270, 0, -0.103904, 0.694292
993532270, 0, -0.102099, 0.659734
993542270, 0, -0.100313, 0.625177
993552270, 0, -0.0985071, 0.589049
993562270, 0, -0.0966814, 0.549779
993572270, 0, -0.0948458, 0.510509
993582270, 0, -0.0930201, 0.469668
993592270, 0, -0.0913141, 0.43354
993602270, 0, -0.0894186, 0.391128
993612270, 0, -0.0875131, 0.348717
993622270, 0, -0.0855677, 0.303164
993632270, 0, -0.0836423, 0.260752
993642270, 0, -0.0816869, 0.213628
993652270, 0, -0.0796816, 0.168075
993662270, 0, -0.0776365, 0.124093
993672270, 0, -0.0755414, 0.0753982
993682270, 0, -0.0734763, 0.0314159
993692270, 0, -0.0714411, -0.0125664
993702270, 0, -0.0692563, -0.0596903
993712270, 0, -0.0670415, -0.106814
993722270, 0, -0.0647469, -0.153938
993732270, 0, -0.0624524, -0.199491
993742270, 0, -0.0600979, -0.246615
993752270, 0, -0.0577235, -0.292168
993762270, 0, -0.0553791, -0.33615
993772270, 0, -0.0532441, -0.37542
993782270, 0, -0.0508199, -0.419403
993792270, 0, -0.0484455, -0.461814
993802270, 0, -0.0460012, -0.502655
993812270, 0, -0.043567, -0.543496
993822270, 0, -0.0411427, -0.582765
993832270, 0, -0.0386786, -0.620465
993842270, 0, -0.0362343, -0.658164
993852270, 0, -0.0337402, -0.692721
993862270, 0, -0.0315055, -0.724137
993872270, 0, -0.0290114, -0.757124
993882270, 0, -0.0264575, -0.78854
993892270, 0, -0.0239234, -0.818385
993902270, 0, -0.0213495, -0.846659
993912270, 0, -0.0187856, -0.871792
993922270, 0, -0.0162416, -0.896925
993932270, 0, -0.0136876, -0.918916
993942270, 0, -0.0113631, -0.939336
993952270, 0, -0.00877925, -0.958186
993962270, 0, -0.00621531, -0.975465
993972270, 0, -0.00367132, -0.992743
993982270, 0, -0.00109741, -1.00531
993992270, 0, 0.00145656, -1.01788
994002270, 0, 0.00404045, -1.0273
994012270, 0, 0.00663432, -1.03673
994022270, 0, 0.00898875, -1.04144
994032270, 0, 0.0115826, -1.04615
994042270, 0, 0.0141865, -1.04929
994052270, 0, 0.0168003, -1.05086
994062270, 0, 0.019454, -1.04929
994072270, 0, 0.0220678, -1.04615
994082270, 0, 0.0247116, -1.04144
994092270, 0, 0.0272955, -1.03515
994102270, 0, 0.0296898, -1.02573
994112270, 0, 0.0322737, -1.01631
994122270, 0, 0.0348975, -1.00374
994132270, 0, 0.0374914, -0.989602
994142270, 0, 0.0401152, -0.972323
994152270, 0, 0.042729, -0.955044
994162270, 0, 0.0453428, -0.934624
994172270, 0, 0.0479267, -0.914203
994182270, 0, 0.0503111, -0.892212
994192270, 0, 0.052895, -0.86865
994202270, 0, 0.0555886, -0.841947
994212270, 0, 0.0581924, -0.813672
994222270, 0, 0.0608661, -0.783827
994232270, 0, 0.0634899, -0.752411
994242270, 0, 0.0660937, -0.719425
994252270, 0, 0.0687375, -0.686438
994262270, 0, 0.071082, -0.653451
994272270, 0, 0.0736459, -0.617323
994282270, 0, 0.07616, -0.578053
994292270, 0, 0.0785543, -0.538783
994302270, 0, 0.0809287, -0.497942
994312270, 0, 0.0832033, -0.455531
994322270, 0, 0.0853682, -0.413119
994332270, 0, 0.0874034, -0.367566
994342270, 0, 0.0892889, -0.325155
994352270, 0, 0.0909749, -0.281173
994362270, 0, 0.092651, -0.234049
994372270, 0, 0.0942372, -0.186925
994382270, 0, 0.0956239, -0.139801
