pwm, time_us, position
-60, 824314750, -0.203768
-60, 824319750, -0.204287
-60, 824324750, -0.204816
-60, 824329750, -0.205365
-60, 824334750, -0.205883
-60, 824339750, -0.206422
-60, 824344750, -0.206971
-60, 824349750, -0.207499
-60, 824354750, -0.208018
-60, 824359750, -0.208557
-60, 824364750, -0.209096
-60, 824369750, -0.209634
-60, 824374750, -0.210163
-60, 824379750, -0.210702
-60, 824384750, -0.211261
-60, 824389750, -0.211809
-60, 824394750, -0.212348
-60, 824399750, -0.212907
-60, 824404750, -0.213475
-60, 824409750, -0.213924
-60, 824414750, -0.214483
-60, 824419750, -0.215022
-60, 824424750, -0.21558
-60, 824429750, -0.216159
-60, 824434750, -0.216728
-60, 824439750, -0.217286
-60, 824444750, -0.217865
-60, 824449750, -0.218424
-60, 824454750, -0.218992
-60, 824459750, -0.219571
-60, 824464750, -0.22013
-60, 824469750, -0.220688
-60, 824474750, -0.221277
-60, 824479750, -0.221846
-60, 824484750, -0.222394
-60, 824489750, -0.222973
-60, 824494750, -0.223552
-60, 824499750, -0.2241
-60, 824504750, -0.224669
-60, 824509750, -0.225238
-60, 824514750, -0.225816
-60, 824519750, -0.226395
-60, 824524750, -0.226973
-60, 824529750, -0.227572
-60, 824534750, -0.228131
-60, 824539750, -0.228689
-60, 824544750, -0.229268
-60, 824549750, -0.229857
-60, 824554750, -0.230405
-60, 824559750, -0.230974
-60, 824564750, -0.231543
-60, 824569750, -0.232111
-60, 824574750, -0.23257
-60, 824579750, -0.233129
-60, 824584750, -0.233688
-60, 824589750, -0.234216
-60, 824594750, -0.234775
-60, 824599750, -0.235334
-60, 824604750, -0.235872
-60, 824609750, -0.236401
-60, 824614750, -0.23695
-60, 824619750, -0.237509
-60, 824624750, -0.238027
-60, 824629750, -0.238576
-60, 824634750, -0.239125
-60, 824639750, -0.239673
-60, 824644750, -0.240192
-60, 824649750, -0.240721
-60, 824654750, -0.24129
-60, 824659750, -0.241838
-60, 824664750, -0.242347
-60, 824669750, -0.242886
-60, 824674750, -0.243454
-60, 824679750, -0.243973
-60, 824684750, -0.244492
-60, 824689750, -0.245051
-60, 824694750, -0.245569
-60, 824699750, -0.246118
-60, 824704750, -0.246657
-60, 824709750, -0.247196
-60, 824714750, -0.247734
-60, 824719750, -0.248253
-60, 824724750, -0.248772
-60, 824729750, -0.249311
-60, 824734750, -0.249859
-60, 824739750, -0.250298
-60, 824744750, -0.250847
-60, 824749750, -0.251406
-60, 824754750, -0.251944
-60, 824759750, -0.252503
-60, 824764750, -0.253072
-60, 824769750, -0.25361
-60, 824774750, -0.254149
-60, 824779750, -0.254708
-60, 824784750, -0.255267
-60, 824789750, -0.255825
-60, 824794750, -0.256374
-60, 824799750, -0.256943
-60, 824804750, -0.257521
-60, 824809750, -0.25809
-60, 824814750, -0.258639
-60, 824819750, -0.259217
-60, 824824750, -0.259786
-60, 824829750, -0.260335
-60, 824834750, -0.260913
-60, 824839750, -0.261482
-60, 824844750, -0.262041
-60, 824849750, -0.262599
-60, 824854750, -0.263188
-60, 824859750, -0.263746
-60, 824864750, -0.264305
-60, 824869750, -0.264904
-60, 824874750, -0.265482
-60, 824879750, -0.266051
-60, 824884750, -0.26663
-60, 824889750, -0.267208
-60, 824894750, -0.267687
-60, 824899750, -0.268246
-60, 824904750, -0.268805
-60, 824909750, -0.269373
-60, 824914750, -0.269962
-60, 824919750, -0.27053
-60, 824924750, -0.271109
-60, 824929750, -0.271668
-60, 824934750, -0.272226
-60, 824939750, -0.272785
-60, 824944750, -0.273344
70, 825958327, -0.275678
70, 825963327, -0.275678
70, 825968327, -0.275678
70, 825973327, -0.275658
70, 825978327, -0.275389
70, 825983327, -0.27502
70, 825988327, -0.274681
70, 825993327, -0.274361
70, 825998327, -0.273892
70, 826003327, -0.273464
70, 826008327, -0.273015
70, 826013327, -0.272586
70, 826018327, -0.272067
70, 826023327, -0.271548
70, 826028327, -0.270979
70, 826033327, -0.270501
70, 826038327, -0.269922
70, 826043327, -0.269323
70, 826048327, -0.268725
70, 826053327, -0.268226
70, 826058327, -0.267587
70, 826063327, -0.266949
70, 826068327, -0.26629
70, 826073327, -0.265742
70, 826078327, -0.265063
70, 826083327, -0.264415
70, 826088327, -0.263756
70, 826093327, -0.263118
70, 826098327, -0.26246
70, 826103327, -0.261781
70, 826108327, -0.261143
70, 826113327, -0.260514
70, 826118327, -0.259826
70, 826123327, -0.259177
70, 826128327, -0.258539
70, 826133327, -0.25788
70, 826138327, -0.257232
70, 826143327, -0.256603
70, 826148327, -0.255935
70, 826153327, -0.255306
70, 826158327, -0.254808
70, 826163327, -0.254129
70, 826168327, -0.253481
70, 826173327, -0.252862
70, 826178327, -0.252204
70, 826183327, -0.251535
70, 826188327, -0.250867
70, 826193327, -0.250218
70, 826198327, -0.24954
70, 826203327, -0.248872
70, 826208327, -0.248233
70, 826213327, -0.247575
70, 826218327, -0.246936
70, 826223327, -0.246278
70, 826228327, -0.245629
70, 826233327, -0.244991
70, 826238327, -0.244352
70, 826243327, -0.243704
70, 826248327, -0.243095
70, 826253327, -0.242477
70, 826258327, -0.241798
70, 826263327, -0.24118
70, 826268327, -0.240551
70, 826273327, -0.239873
70, 826278327, -0.239224
70, 826283327, -0.238596
70, 826288327, -0.237908
70, 826293327, -0.237269
70, 826298327, -0.23675
70, 826303327, -0.236052
70, 826308327, -0.235394
70, 826313327, -0.234755
70, 826318327, -0.234077
70, 826323327, -0.233388
70, 826328327, -0.23277
70, 826333327, -0.232101
70, 826338327, -0.231403
70, 826343327, -0.230754
70, 826348327, -0.230126
70, 826353327, -0.229458
70, 826358327, -0.228779
70, 826363327, -0.228141
70, 826368327, -0.227482
70, 826373327, -0.226794
70, 826378327, -0.226115
70, 826383327, -0.225447
70, 826388327, -0.224779
70, 826393327, -0.22408
70, 826398327, -0.223412
70, 826403327, -0.222743
70, 826408327, -0.222065
70, 826413327, -0.221367
70, 826418327, -0.220698
70, 826423327, -0.22002
70, 826428327, -0.219341
70, 826433327, -0.218663
70, 826438327, -0.217995
70, 826443327, -0.217346
70, 826448327, -0.216827
70, 826453327, -0.216139
70, 826458327, -0.215491
70, 826463327, -0.214862
70, 826468327, -0.214174
70, 826473327, -0.213495
70, 826478327, -0.212857
70, 826483327, -0.212208
70, 826488327, -0.21153
70, 826493327, -0.210862
70, 826498327, -0.210213
70, 826503327, -0.209545
70, 826508327, -0.208876
70, 826513327, -0.208228
70, 826518327, -0.207569
70, 826523327, -0.206931
70, 826528327, -0.206242
70, 826533327, -0.205594
70, 826538327, -0.204955
70, 826543327, -0.204317
70, 826548327, -0.203659
70, 826553327, -0.20305
70, 826558327, -0.202392
70, 826563327, -0.201723
70, 826568327, -0.201095
70, 826573327, -0.200426
70, 826578327, -0.199738
70, 826583327, -0.199109
70, 826588327, -0.1986
70, 826593327, -0.197902
70, 826598327, -0.197244
70, 826603327, -0.196615
70, 826608327, -0.195917
70, 826613327, -0.195248
70, 826618327, -0.19461
70, 826623327, -0.193932
70, 826628327, -0.193253
70, 826633327, -0.192615
70, 826638327, -0.191966
70, 826643327, -0.191278
70, 826648327, -0.190629
70, 826653327, -0.189981
70, 826658327, -0.189322
70, 826663327, -0.188664
70, 826668327, -0.187986
70, 826673327, -0.187317
70, 826678327, -0.186629
70, 826683327, -0.18593
70, 826688327, -0.185252
70, 826693327, -0.184564
70, 826698327, -0.183895
70, 826703327, -0.183217
70, 826708327, -0.182528
70, 826713327, -0.18185
70, 826718327, -0.181182
70, 826723327, -0.180643
70, 826728327, -0.179955
70, 826733327, -0.179296
70, 826738327, -0.178648
70, 826743327, -0.177949
70, 826748327, -0.177311
70, 826753327, -0.176682
70, 826758327, -0.176014
70, 826763327, -0.175335
70, 826768327, -0.174687
70, 826773327, -0.174039
70, 826778327, -0.17336
70, 826783327, -0.172722
70, 826788327, -0.172053
70, 826793327, -0.171395
70, 826798327, -0.170726
70, 826803327, -0.170048
70, 826808327, -0.16936
70, 826813327, -0.168711
70, 826818327, -0.168053
70, 826823327, -0.167374
70, 826828327, -0.166726
70, 826833327, -0.166077
70, 826838327, -0.165429
70, 826843327, -0.16479
70, 826848327, -0.164152
70, 826853327, -0.163563
70, 826858327, -0.163025
70, 826863327, -0.162346
70, 826868327, -0.161698
70, 826873327, -0.161059
70, 826878327, -0.160391
70, 826883327, -0.159712
70, 826888327, -0.159084
70, 826893327, -0.158445
70, 826898327, -0.157747
70, 826903327, -0.157099
70, 826908327, -0.15645
70, 826913327, -0.155752
70, 826918327, -0.155073
70, 826923327, -0.154425
70, 826928327, -0.153747
70, 826933327, -0.153098
70, 826938327, -0.15245
70, 826943327, -0.151771
70, 826948327, -0.151113
70, 826953327, -0.150464
70, 826958327, -0.149786
70, 826963327, -0.149098
70, 826968327, -0.148479
70, 826973327, -0.147811
70, 826978327, -0.147132
70, 826983327, -0.146454
70, 826988327, -0.145795
70, 826993327, -0.145267
70, 826998327, -0.144568
70, 827003327, -0.14389
70, 827008327, -0.143231
70, 827013327, -0.142553
70, 827018327, -0.141835
70, 827023327, -0.141176
70, 827028327, -0.140518
70, 827033327, -0.139819
70, 827038327, -0.139151
70, 827043327, -0.138513
70, 827048327, -0.137824
70, 827053327, -0.137166
70, 827058327, -0.136507
70, 827063327, -0.135849
70, 827068327, -0.13519
70, 827073327, -0.134532
70, 827078327, -0.133864
70, 827083327, -0.133215
70, 827088327, -0.132577
70, 827093327, -0.131898
70, 827098327, -0.13122
70, 827103327, -0.130581
70, 827108327, -0.129903
70, 827113327, -0.129234
70, 827118327, -0.128566
70, 827123327, -0.127928
70, 827128327, -0.127409
70, 827133327, -0.12674
70, 827138327, -0.126092
70, 827143327, -0.125463
70, 827148327, -0.124835
70, 827153327, -0.124156
70, 827158327, -0.123518
70, 827163327, -0.122909
70, 827168327, -0.122231
70, 827173327, -0.121573
70, 827178327, -0.120954
70, 827183327, -0.120296
70, 827188327, -0.119607
70, 827193327, -0.118979
70, 827198327, -0.11833
70, 827203327, -0.117642
70, 827208327, -0.116993
70, 827213327, -0.116325
70, 827218327, -0.115647
70, 827223327, -0.114998
70, 827228327, -0.11434
70, 827233327, -0.113671
70, 827238327, -0.113043
70, 827243327, -0.112394
70, 827248327, -0.111726
70, 827253327, -0.111047
70, 827258327, -0.110409
70, 827263327, -0.109761
70, 827268327, -0.109082
70, 827273327, -0.108414
70, 827278327, -0.107915
70, 827283327, -0.107256
70, 827288327, -0.106538
70, 827293327, -0.10586
70, 827298327, -0.105201
70, 827303327, -0.104513
70, 827308327, -0.103805
70, 827313327, -0.103146
70, 827318327, -0.102488
70, 827323327, -0.101779
70, 827328327, -0.101111
70, 827333327, -0.100443
70, 827338327, -0.0997841
70, 827343327, -0.0991057
70, 827348327, -0.0984373
70, 827353327, -0.0977988
70, 827358327, -0.0971304
70, 827363327, -0.096462
70, 827368327, -0.0957935
70, 827373327, -0.095165
70, 827378327, -0.0945066
70, 827383327, -0.0938282
70, 827388327, -0.0931997
70, 827393327, -0.0925312
70, 827398327, -0.0918628
70, 827403327, -0.0911844
70, 827408327, -0.090516
70, 827413327, -0.0898476
70, 827418327, -0.0893188
70, 827423327, -0.0886704
70, 827428327, -0.087992
70, 827433327, -0.0873535
70, 827438327, -0.086695
70, 827443327, -0.0860266
70, 827448327, -0.0853782
70, 827453327, -0.0847596
70, 827458327, -0.0841211
70, 827463327, -0.0834627
70, 827468327, -0.0828342
70, 827473327, -0.0821857
70, 827478327, -0.0815472
70, 827483327, -0.0808987
70, 827488327, -0.0802403
70, 827493327, -0.0795819
70, 827498327, -0.0789434
70, 827503327, -0.078265
70, 827508327, -0.0775866
70, 827513327, -0.0769481
70, 827518327, -0.0762896
70, 827523327, -0.0755913
70, 827528327, -0.0749329
70, 827533327, -0.0742744
70, 827538327, -0.073606
70, 827543327, -0.0729475
70, 827548327, -0.0722891
70, 827553327, -0.0716307
70, 827558327, -0.0709622
70, 827563327, -0.0702838
70, 827568327, -0.0696454
70, 827573327, -0.0691266
70, 827578327, -0.0684681
70, 827583327, -0.0677997
70, 827588327, -0.0671313
70, 827593327, -0.0664629
70, 827598327, -0.0657745
70, 827603327, -0.0650961
70, 827608327, -0.0644177
70, 827613327, -0.0637593
70, 827618327, -0.0630709
70, 827623327, -0.0623626
70, 827628327, -0.0617141
70, 827633327, -0.0610457
70, 827638327, -0.0603473
70, 827643327, -0.059649
70, 827648327, -0.0590105
70, 827653327, -0.0583421
70, 827658327, -0.0576537
70, 827663327, -0.0570152
70, 827668327, -0.0563667
70, 827673327, -0.0556983
70, 827678327, -0.0550399
70, 827683327, -0.0543814
70, 827688327, -0.053733
70, 827693327, -0.0530646
70, 827698327, -0.0524061
70, 827703327, -0.0517477
70, 827708327, -0.0512289
70, 827713327, -0.0505605
70, 827718327, -0.0498921
70, 827723327, -0.0492436
70, 827728327, -0.0485851
70, 827733327, -0.0479267
70, 827738327, -0.0472683
70, 827743327, -0.0466098
70, 827748327, -0.0459613
70, 827753327, -0.0453229
70, 827758327, -0.0446844
70, 827763327, -0.0440359
70, 827768327, -0.0434174
70, 827773327, -0.0427689
70, 827778327, -0.0420905
70, 827783327, -0.041462
70, 827788327, -0.0408235
70, 827793327, -0.0401351
70, 827798327, -0.0394667
70, 827803327, -0.0388382
70, 827808327, -0.0381797
70, 827813327, -0.0374914
70, 827818327, -0.0368429
70, 827823327, -0.0362044
70, 827828327, -0.035516
70, 827833327, -0.0348476
70, 827838327, -0.0341792
70, 827843327, -0.0336704
70, 827848327, -0.0330219
70, 827853327, -0.0323635
70, 827858327, -0.0316951
70, 827863327, -0.0310366
70, 827868327, -0.0303981
70, 827873327, -0.0297297
70, 827878327, -0.0290713
70, 827883327, -0.0284128
70, 827888327, -0.0277444
70, 827893327, -0.027056
70, 827898327, -0.0263477
70, 827903327, -0.0256992
70, 827908327, -0.0250308
70, 827913327, -0.0243325
70, 827918327, -0.0236641
70, 827923327, -0.0230056
70, 827928327, -0.0222873
70, 827933327, -0.0215989
70, 827938327, -0.0209405
70, 827943327, -0.0202821
70, 827948327, -0.0195937
70, 827953327, -0.0189253
70, 827958327, -0.0182868
70, 827963327, -0.0176283
70, 827968327, -0.0169699
70, 827973327, -0.0163114
70, 827978327, -0.0158026
70, 827983327, -0.0151342
70, 827988327, -0.0144558
70, 827993327, -0.0137974
70, 827998327, -0.0131689
70, 828003327, -0.0125004
70, 828008327, -0.0118221
70, 828013327, -0.0111836
70, 828018327, -0.0105151
70, 828023327, -0.00983675
70, 828028327, -0.00916833
70, 828033327, -0.00850988
70, 828038327, -0.00785144
70, 828043327, -0.00721295
70, 828048327, -0.00656448
70, 828053327, -0.00589606
70, 828058327, -0.00527752
70, 828063327, -0.00461908
70, 828068327, -0.00398059
70, 828073327, -0.00336205
70, 828078327, -0.00273354
70, 828083327, -0.00207509
70, 828088327, -0.00140667
70, 828093327, -0.000768184
70, 828098327, -9.97642e-05
70, 828103327, 0.000538726
70, 828108327, 0.00118719
70, 828113327, 0.00171594
70, 828118327, 0.00236441
70, 828123327, 0.00303283
70, 828128327, 0.00371123
70, 828133327, 0.0043996
70, 828138327, 0.00504807
70, 828143327, 0.00571649
70, 828148327, 0.00637493
70, 828153327, 0.0070234
70, 828158327, 0.00767186
70, 828163327, 0.00833031
70, 828168327, 0.0090087
70, 828173327, 0.00964719
70, 828178327, 0.0103056
70, 828183327, 0.0109741
70, 828188327, 0.0116425
70, 828193327, 0.0122909
70, 828198327, 0.0129494
70, 828203327, 0.0136577
70, 828208327, 0.0143162
70, 828213327, 0.0149646
70, 828218327, 0.015653
70, 828223327, 0.0163314
70, 828228327, 0.0170098
70, 828233327, 0.0176982
70, 828238327, 0.0183666
70, 828243327, 0.019055
70, 828248327, 0.0195837
70, 828253327, 0.0202322
70, 828258327, 0.0209106
70, 828263327, 0.021589
70, 828268327, 0.0222275
70, 828273327, 0.0228759
70, 828278327, 0.0235543
70, 828283327, 0.0242227
70, 828288327, 0.0248413
70, 828293327, 0.0254997
70, 828298327, 0.0261681
70, 828303327, 0.0268166
70, 828308327, 0.0274551
70, 828313327, 0.0281235
70, 828318327, 0.028782
70, 828323327, 0.0294504
70, 828328327, 0.0301088
70, 828333327, 0.0307573
70, 828338327, 0.0314157
70, 828343327, 0.0320742
70, 828348327, 0.0327127
70, 828353327, 0.0333512
70, 828358327, 0.0340096
70, 828363327, 0.0346381
70, 828368327, 0.0352766
70, 828373327, 0.0359251
70, 828378327, 0.0365536
70, 828383327, 0.0372021
70, 828388327, 0.0377208
70, 828393327, 0.0383593
70, 828398327, 0.0390078
70, 828403327, 0.0396862
70, 828408327, 0.0403147
70, 828413327, 0.0409532
70, 828418327, 0.0416316
70, 828423327, 0.04231
70, 828428327, 0.0429485
70, 828433327, 0.0436169
70, 828438327, 0.0443053
70, 828443327, 0.0449637
70, 828448327, 0.0455922
70, 828453327, 0.0462307
70, 828458327, 0.0468991
70, 828463327, 0.0475576
70, 828468327, 0.048226
70, 828473327, 0.0488745
70, 828478327, 0.0495529
70, 828483327, 0.0502013
70, 828488327, 0.0508498
70, 828493327, 0.0515082
70, 828498327, 0.0521767
70, 828503327, 0.052865
70, 828508327, 0.0535235
70, 828513327, 0.0542019
70, 828518327, 0.0548902
70, 828523327, 0.0555886
70, 828528327, 0.0562371
70, 828533327, 0.0569154
70, 828538327, 0.0574941
70, 828543327, 0.0581525
70, 828548327, 0.058791
70, 828553327, 0.0594694
70, 828558327, 0.0601678
70, 828563327, 0.0608162
70, 828568327, 0.0614647
70, 828573327, 0.0621531
70, 828578327, 0.0628015
70, 828583327, 0.06344
70, 828588327, 0.0640785
70, 828593327, 0.0647569
70, 828598327, 0.0654154
70, 828603327, 0.0660538
70, 828608327, 0.0667023
70, 828613327, 0.0673907
70, 828618327, 0.0680691
70, 828623327, 0.0687175
70, 828628327, 0.069386
70, 828633327, 0.0700644
70, 828638327, 0.0707228
70, 828643327, 0.0713513
70, 828648327, 0.0720197
70, 828653327, 0.0726682
70, 828658327, 0.0733267
70, 828663327, 0.0739651
70, 828668327, 0.0746136
70, 828673327, 0.0751523
70, 828678327, 0.0757808
70, 828683327, 0.0763894
70, 828688327, 0.0770279
70, 828693327, 0.0776963
70, 828698327, 0.0783248
70, 828703327, 0.0789533
70, 828708327, 0.0796417
70, 828713327, 0.0803002
70, 828718327, 0.0809387
70, 828723327, 0.0815971
70, 828728327, 0.0822855
70, 828733327, 0.0829339
70, 828738327, 0.0835924
70, 828743327, 0.0842708
70, 828748327, 0.0849392
70, 828753327, 0.0856076
70, 828758327, 0.0862461
70, 828763327, 0.0868946
70, 828768327, 0.0875829
70, 828773327, 0.0882414
70, 828778327, 0.0888899
70, 828783327, 0.0895383
70, 828788327, 0.0901968
70, 828793327, 0.0908652
70, 828798327, 0.0915037
70, 828803327, 0.0921621
70, 828808328, 0.0927208
70, 828813328, 0.0934192
70, 828818328, 0.0940676
70, 828823328, 0.0947261
70, 828828328, 0.0954344
70, 828833328, 0.0961028
70, 828838328, 0.0967413
70, 828843328, 0.0974197
70, 828848328, 0.098138
70, 828853328, 0.0987964
70, 828858328, 0.0994549
70, 828863328, 0.100153
70, 828868328, 0.100832
70, 828873328, 0.10147
70, 828878328, 0.102129
70, 828883328, 0.102787
70, 828888328, 0.103455
70, 828893328, 0.104104
70, 828898328, 0.104722
70, 828903328, 0.105421
70, 828908328, 0.106079
70, 828913328, 0.106708
70, 828918328, 0.107366
70, 828923328, 0.108055
70, 828928328, 0.108713
70, 828933328, 0.109351
70, 828938328, 0.11001
70, 828943328, 0.110549
70, 828948328, 0.111207
70, 828953328, 0.111846
70, 828958328, 0.112504
70, 828963328, 0.113182
70, 828968328, 0.113811
70, 828973328, 0.114439
70, 828978328, 0.115078
70, 828983328, 0.115736
70, 828988328, 0.116345
70, 828993328, 0.116983
70, 828998328, 0.117652
70, 829003328, 0.1183
70, 829008328, 0.118959
70, 829013328, 0.119617
70, 829018328, 0.120266
70, 829023328, 0.120904
70, 829028328, 0.121583
70, 829033328, 0.122251
70, 829038328, 0.12288
70, 829043328, 0.123558
70, 829048328, 0.124246
70, 829053328, 0.124895
70, 829058328, 0.125543
70, 829063328, 0.126222
70, 829068328, 0.12686
70, 829073328, 0.127499
70, 829078328, 0.128017
70, 829083328, 0.128706
70, 829088328, 0.129354
70, 829093328, 0.129983
70, 829098328, 0.130651
70, 829103328, 0.13133
70, 829108328, 0.131988
70, 829113328, 0.132656
70, 829118328, 0.133355
70, 829123328, 0.134033
70, 829128328, 0.134702
70, 829133328, 0.13537
70, 829138328, 0.136048
70, 829143328, 0.136727
70, 829148328, 0.137405
70, 829153328, 0.138084
70, 829158328, 0.138752
70, 829163328, 0.13945
70, 829168328, 0.140089
70, 829173328, 0.140737
70, 829178328, 0.141406
70, 829183328, 0.142074
70, 829188328, 0.142693
70, 829193328, 0.143351
70, 829198328, 0.144039
70, 829203328, 0.144678
70, 829208328, 0.145326
70, 829213328, 0.145845
70, 829218328, 0.146514
70, 829223328, 0.147162
70, 829228328, 0.147821
70, 829233328, 0.148499
70, 829238328, 0.149157
70, 829243328, 0.149816
70, 829248328, 0.150464
70, 829253328, 0.151133
70, 829258328, 0.151801
70, 829263328, 0.15244
70, 829268328, 0.153088
70, 829273328, 0.153737
70, 829278328, 0.154365
70, 829283328, 0.154994
70, 829288328, 0.155632
70, 829293328, 0.156261
70, 829298328, 0.156909
70, 829303328, 0.157577
70, 829308328, 0.158206
70, 829313328, 0.158844
70, 829318328, 0.159523
70, 829323328, 0.160171
70, 829328328, 0.16079
70, 829333328, 0.161458
70, 829338328, 0.162147
70, 829343328, 0.162785
70, 829348328, 0.163434
70, 829353328, 0.163982
70, 829358328, 0.164691
70, 829363328, 0.165339
70, 829368328, 0.165958
70, 829373328, 0.166636
70, 829378328, 0.167314
70, 829383328, 0.167943
70, 829388328, 0.168571
70, 829393328, 0.16926
70, 829398328, 0.169938
70, 829403328, 0.170587
70, 829408328, 0.171215
70, 829413328, 0.171894
70, 829418328, 0.172582
70, 829423328, 0.17324
70, 829428328, 0.173889
70, 829433328, 0.174577
70, 829438328, 0.175266
70, 829443328, 0.175924
70, 829448328, 0.176583
70, 829453328, 0.177301
70, 829458328, 0.177969
70, 829463328, 0.178618
70, 829468328, 0.179286
70, 829473328, 0.179965
70, 829478328, 0.180613
70, 829483328, 0.181261
70, 829488328, 0.18192
70, 829493328, 0.182598
70, 829498328, 0.183117
70, 829503328, 0.183756
70, 829508328, 0.184404
70, 829513328, 0.185072
70, 829518328, 0.185721
70, 829523328, 0.186339
70, 829528328, 0.187008
70, 829533328, 0.187696
70, 829538328, 0.188335
70, 829543328, 0.188973
70, 829548328, 0.189662
70, 829553328, 0.19033
70, 829558328, 0.190959
70, 829563328, 0.191597
70, 829568328, 0.192275
70, 829573328, 0.192924
70, 829578328, 0.193542
70, 829583328, 0.194181
70, 829588328, 0.194839
70, 829593328, 0.195488
70, 829598328, 0.196096
70, 829603328, 0.196755
70, 829608328, 0.197423
70, 829613328, 0.198052
70, 829618328, 0.19868
70, 829623328, 0.199349
70, 829628328, 0.200017
70, 829633328, 0.200646
70, 829638328, 0.201174
70, 829643328, 0.201863
70, 829648328, 0.202521
70, 829653328, 0.20318
70, 829658328, 0.203848
70, 829663328, 0.204517
70, 829668328, 0.205185
70, 829673328, 0.205823
70, 829678328, 0.206462
70, 829683328, 0.20711
70, 829688328, 0.207779
70, 829693328, 0.208437
70, 829698328, 0.209096
70, 829703328, 0.209734
70, 829708328, 0.210413
70, 829713328, 0.211071
70, 829718328, 0.211729
70, 829723328, 0.212398
70, 829728328, 0.213106
70, 829733328, 0.213775
70, 829738328, 0.214413
70, 829743328, 0.215111
70, 829748328, 0.21581
70, 829753328, 0.216468
70, 829758328, 0.217137
70, 829763328, 0.217815
70, 829768328, 0.218493
70, 829773328, 0.219152
70, 829778328, 0.2198
70, 829783328, 0.220469
70, 829788328, 0.221017
70, 829793328, 0.221666
70, 829798328, 0.222285
70, 829803328, 0.222963
70, 829808328, 0.223631
70, 829813328, 0.22426
70, 829818328, 0.224888
70, 829823328, 0.225577
70, 829828328, 0.226235
70, 829833328, 0.226854
70, 829838328, 0.227532
70, 829843328, 0.22822
70, 829848328, 0.228869
70, 829853328, 0.229507
70, 829858328, 0.230176
70, 829863328, 0.230854
70, 829868328, 0.231493
70, 829873328, 0.232121
70, 829878328, 0.23278
70, 829883328, 0.233458
70, 829888328, 0.234067
70, 829893328, 0.234695
70, 829898328, 0.235344
70, 829903328, 0.235972
70, 829908328, 0.236591
70, 829913328, 0.237239
70, 829918328, 0.237868
70, 829923328, 0.238506
70, 829928328, 0.239185
70, 829933328, 0.239823
70, 829938328, 0.240462
70, 829943328, 0.241
70, 829948328, 0.241679
70, 829953328, 0.242317
70, 829958328, 0.242976
70, 829963328, 0.243664
70, 829968328, 0.244332
70, 829973328, 0.244971
70, 829978328, 0.245619
70, 829983328, 0.246278
70, 829988328, 0.246956
70, 829993328, 0.247605
70, 829998328, 0.248263
70, 830003328, 0.248922
70, 830008328, 0.24958
70, 830013328, 0.250199
70, 830018328, 0.250857
70, 830023328, 0.251545
70, 830028328, 0.252214
70, 830033328, 0.252892
70, 830038328, 0.253561
70, 830043328, 0.254239
70, 830048328, 0.254907
70, 830053328, 0.255566
70, 830058328, 0.256244
70, 830063328, 0.256943
70, 830068328, 0.257611
70, 830073328, 0.258259
70, 830078328, 0.258948
70, 830083328, 0.259497
70, 830088328, 0.260165
70, 830093328, 0.260803
70, 830098328, 0.261482
70, 830103328, 0.26216
70, 830108328, 0.262779
70, 830113328, 0.263427
70, 830118328, 0.264086
70, 830123328, 0.264734
70, 830128328, 0.265403
70, 830133328, 0.266041
70, 830138328, 0.266739
70, 830143328, 0.267388
70, 830148328, 0.268016
70, 830153328, 0.268685
70, 830158328, 0.269363
70, 830163328, 0.270002
70, 830168328, 0.27065
70, 830173328, 0.271319
70, 830178328, 0.271987
70, 830183328, 0.272625
70, 830188328, 0.273254
-70, 831200130, 0.275868
-70, 831205130, 0.275868
-70, 831210130, 0.275868
-70, 831215130, 0.275868
-70, 831220130, 0.275728
-70, 831225130, 0.275329
-70, 831230130, 0.27493
-70, 831235130, 0.274631
-70, 831240130, 0.274262
-70, 831245130, 0.273713
-70, 831250130, 0.273254
-70, 831255130, 0.272765
-70, 831260130, 0.272296
-70, 831265130, 0.271728
-70, 831270130, 0.271189
-70, 831275130, 0.27059
-70, 831280130, 0.270111
-70, 831285130, 0.269533
-70, 831290130, 0.268904
-70, 831295130, 0.268246
-70, 831300130, 0.267737
-70, 831305130, 0.267109
-70, 831310130, 0.26644
-70, 831315130, 0.265822
-70, 831320130, 0.265223
-70, 831325130, 0.264565
-70, 831330130, 0.263906
-70, 831335130, 0.263268
-70, 831340130, 0.262579
-70, 831345130, 0.261911
-70, 831350130, 0.261262
-70, 831355130, 0.260584
-70, 831360130, 0.259886
-70, 831365130, 0.259227
-70, 831370130, 0.258539
-70, 831375130, 0.25784
-70, 831380130, 0.257162
-70, 831385130, 0.256514
-70, 831390130, 0.255825
-70, 831395130, 0.255117
-70, 831400130, 0.254438
-70, 831405130, 0.25378
-70, 831410130, 0.253072
-70, 831415130, 0.252343
-70, 831420130, 0.251655
-70, 831425130, 0.250997
-70, 831430130, 0.250258
-70, 831435130, 0.24956
-70, 831440130, 0.249021
-70, 831445130, 0.248333
-70, 831450130, 0.247605
-70, 831455130, 0.246916
-70, 831460130, 0.246258
-70, 831465130, 0.245569
-70, 831470130, 0.244841
-70, 831475130, 0.244163
-70, 831480130, 0.243544
-70, 831485130, 0.242836
-70, 831490130, 0.242148
-70, 831495130, 0.241529
-70, 831500130, 0.240851
-70, 831505130, 0.240102
-70, 831510130, 0.239484
-70, 831515130, 0.238845
-70, 831520130, 0.238127
