pwm, time_us, position, angle
70, 3707580658, -0.0223073, -0.0644026
70, 3707585658, -0.0216388, -0.0612611
70, 3707590658, -0.0209704, -0.0612611
70, 3707595658, -0.020312, -0.0581195
70, 3707600658, -0.0196535, -0.0565487
70, 3707605658, -0.0189751, -0.0549779
70, 3707610658, -0.0183566, -0.0534071
70, 3707615658, -0.0177181, -0.0502655
70, 3707620658, -0.0170497, -0.0471239
70, 3707625658, -0.0163912, -0.0455531
70, 3707630658, -0.0157727, -0.0439823
70, 3707635658, -0.0151143, -0.0408407
70, 3707640658, -0.0144059, -0.0392699
70, 3707645658, -0.0137974, -0.0361283
70, 3707650658, -0.0131689, -0.0345575
70, 3707655658, -0.0124705, -0.0329867
70, 3707660658, -0.0118121, -0.0298451
70, 3707665658, -0.0111935, -0.0267035
70, 3707670658, -0.0105151, -0.0251327
70, 3707675658, -0.00983675, -0.0219911
70, 3707680658, -0.00919825, -0.0188496
70, 3707685658, -0.00867948, -0.0188496
70, 3707690658, -0.00802104, -0.015708
70, 3707695658, -0.00737257, -0.0125664
70, 3707700658, -0.0067241, -0.0109956
70, 3707705658, -0.00607564, -0.00942478
70, 3707710658, -0.0054571, -0.00628319
70, 3707715658, -0.00481861, -0.00314159
70, 3707720658, -0.00419009, -0.0015708
70, 3707725658, -0.00357156, 0.0015708
70, 3707730658, -0.00292309, 0.00471239
70, 3707735658, -0.00226465, 0.00628319
70, 3707740658, -0.00162616, 0.00942478
70, 3707745658, -0.000987665, 0.0109956
70, 3707750658, -0.000329222, 0.0141372
70, 3707755658, 0.000299292, 0.015708
70, 3707760658, 0.000957736, 0.0188496
70, 3707765658, 0.0016062, 0.0204204
70, 3707770658, 0.00225467, 0.0235619
70, 3707775658, 0.00292309, 0.0251327
70, 3707780658, 0.00359151, 0.0282743
70, 3707785658, 0.00425993, 0.0298451
70, 3707790658, 0.00491837, 0.0329867
70, 3707795658, 0.00559677, 0.0345575
70, 3707800658, 0.00623526, 0.0361283
70, 3707805658, 0.00688373, 0.0392699
70, 3707810658, 0.00753219, 0.0408407
70, 3707815658, 0.00818066, 0.0424115
70, 3707820658, 0.00869943, 0.0455531
70, 3707825658, 0.00935788, 0.0471239
70, 3707830658, 0.0100063, 0.0486947
70, 3707835658, 0.0106648, 0.0518363
70, 3707840658, 0.0113332, 0.0534071
70, 3707845658, 0.0119717, 0.0549779
70, 3707850658, 0.0126301, 0.0565487
70, 3707855658, 0.0133085, 0.0596903
70, 3707860658, 0.0139869, 0.0612611
70, 3707865658, 0.0146254, 0.0628319
70, 3707870658, 0.0152839, 0.0644026
70, 3707875658, 0.0159822, 0.0659734
70, 3707880658, 0.0166606, 0.0675442
70, 3707885658, 0.0173191, 0.069115
70, 3707890658, 0.0179775, 0.0706858
70, 3707895658, 0.0186659, 0.0722566
70, 3707900658, 0.0193343, 0.0738274
70, 3707905658, 0.0199628, 0.0753982
70, 3707910658, 0.0206412, 0.076969
70, 3707915658, 0.0213096, 0.0785398
70, 3707920658, 0.0219481, 0.0801106
70, 3707925658, 0.0225866, 0.0816814
70, 3707930658, 0.023255, 0.0816814
70, 3707935658, 0.0239135, 0.084823
70, 3707940658, 0.024542, 0.0863938
70, 3707945658, 0.0251805, 0.0863938
70, 3707950658, 0.0258389, 0.0879646
70, 3707955658, 0.0263377, 0.0895354
70, 3707960658, 0.0269862, 0.0895354
70, 3707965658, 0.0276347, 0.0895354
70, 3707970658, 0.0282831, 0.092677
70, 3707975658, 0.0289516, 0.092677
70, 3707980658, 0.0296, 0.092677
70, 3707985658, 0.0302385, 0.0942478
70, 3707990658, 0.030887, 0.0958186
70, 3707995658, 0.0315554, 0.0958186
70, 3708000658, 0.0321839, 0.0973894
70, 3708005658, 0.0328025, 0.0973894
70, 3708010658, 0.0334709, 0.0973894
70, 3708015658, 0.0340994, 0.0989602
70, 3708020658, 0.0347179, 0.0989602
70, 3708025658, 0.0353564, 0.0989602
70, 3708030658, 0.0359949, 0.0989602
70, 3708035658, 0.0366234, 0.100531
70, 3708040658, 0.0372619, 0.100531
70, 3708045658, 0.0379104, 0.100531
70, 3708050658, 0.0385289, 0.100531
70, 3708055658, 0.0391973, 0.100531
70, 3708060658, 0.0398558, 0.100531
70, 3708065658, 0.0404643, 0.100531
70, 3708070658, 0.0411228, 0.100531
70, 3708075658, 0.0418012, 0.100531
70, 3708080658, 0.0424596, 0.100531
70, 3708085658, 0.0430981, 0.0989602
70, 3708090658, 0.0436269, 0.0989602
70, 3708095658, 0.0443053, 0.0989602
70, 3708100658, 0.0449537, 0.0989602
70, 3708105658, 0.0455922, 0.0973894
70, 3708110658, 0.0462207, 0.0973894
70, 3708115658, 0.0468892, 0.0973894
70, 3708120658, 0.0475476, 0.0958186
70, 3708125658, 0.0481761, 0.0958186
70, 3708130658, 0.0488445, 0.0942478
70, 3708135658, 0.0495229, 0.0942478
70, 3708140658, 0.0501514, 0.092677
70, 3708145658, 0.05078, 0.092677
70, 3708150658, 0.0514583, 0.0911062
70, 3708155658, 0.0521367, 0.0895354
70, 3708160658, 0.0527852, 0.0879646
70, 3708165658, 0.0534536, 0.0879646
70, 3708170658, 0.054132, 0.0863938
70, 3708175658, 0.0548204, 0.084823
70, 3708180658, 0.0554988, 0.0832522
70, 3708185658, 0.0561473, 0.0816814
70, 3708190658, 0.0568257, 0.0801106
70, 3708195658, 0.057524, 0.0785398
70, 3708200658, 0.0581625, 0.076969
70, 3708205658, 0.058801, 0.0753982
70, 3708210658, 0.0594794, 0.0738274
70, 3708215658, 0.0601578, 0.0738274
70, 3708220658, 0.0607963, 0.0706858
70, 3708225658, 0.061315, 0.069115
70, 3708230658, 0.0619835, 0.069115
70, 3708235658, 0.062622, 0.0675442
70, 3708240658, 0.0632505, 0.0644026
70, 3708245658, 0.063879, 0.0628319
70, 3708250658, 0.0645474, 0.0612611
70, 3708255658, 0.0651959, 0.0596903
70, 3708260658, 0.0658144, 0.0565487
70, 3708265658, 0.0664529, 0.0565487
70, 3708270658, 0.0671313, 0.0534071
70, 3708275658, 0.0677997, 0.0518363
70, 3708280658, 0.0684382, 0.0502655
70, 3708285658, 0.0690967, 0.0471239
70, 3708290658, 0.0697651, 0.0455531
70, 3708295658, 0.0704135, 0.0439823
70, 3708300658, 0.0710321, 0.0424115
70, 3708305658, 0.0716905, 0.0392699
70, 3708310658, 0.072329, 0.0376991
70, 3708315658, 0.0729775, 0.0361283
70, 3708320658, 0.073606, 0.0329867
70, 3708325658, 0.0742345, 0.0314159
70, 3708330658, 0.074883, 0.0298451
70, 3708335658, 0.0755215, 0.0267035
70, 3708340658, 0.0761101, 0.0251327
70, 3708345658, 0.0767386, 0.0235619
70, 3708350658, 0.0773871, 0.0204204
70, 3708355658, 0.0780156, 0.0188496
70, 3708360658, 0.0785044, 0.0172788
70, 3708365658, 0.0791828, 0.0141372
70, 3708370658, 0.0798313, 0.0125664
70, 3708375658, 0.0804598, 0.00942478
70, 3708380658, 0.0810983, 0.00785398
70, 3708385658, 0.0817966, 0.00471239
70, 3708390658, 0.0824451, 0.00314159
70, 3708395658, 0.0830836, 0
70, 3708400658, 0.083742, -0.00314159
70, 3708405658, 0.0844005, -0.00471239
70, 3708410658, 0.0850789, -0.00628319
70, 3708415658, 0.0857273, -0.00942478
70, 3708420658, 0.0863359, -0.0109956
70, 3708425658, 0.0869844, -0.0141372
70, 3708430658, 0.0876727, -0.015708
70, 3708435658, 0.0883012, -0.0188496
70, 3708440658, 0.0889298, -0.0204204
70, 3708445658, 0.0895882, -0.0235619
70, 3708450658, 0.0902467, -0.0251327
70, 3708455658, 0.0908752, -0.0267035
70, 3708460658, 0.0915236, -0.0298451
70, 3708465658, 0.0921921, -0.0329867
70, 3708470658, 0.0927408, -0.0329867
70, 3708475658, 0.0934192, -0.0361283
70, 3708480658, 0.0940576, -0.0392699
70, 3708485658, 0.0947161, -0.0408407
70, 3708490658, 0.0953945, -0.0424115
70, 3708495658, 0.0960629, -0.0439823
70, 3708500658, 0.0967014, -0.0471239
70, 3708505658, 0.0973798, -0.0486947
70, 3708510658, 0.0980482, -0.0502655
70, 3708515658, 0.0987266, -0.0534071
70, 3708520658, 0.0993751, -0.0549779
70, 3708525658, 0.100043, -0.0565487
70, 3708530658, 0.100702, -0.0581195
70, 3708535658, 0.10134, -0.0596903
70, 3708540658, 0.101969, -0.0612611
70, 3708545658, 0.102627, -0.0644026
70, 3708550658, 0.103296, -0.0659734
70, 3708555658, 0.103894, -0.0675442
70, 3708560658, 0.104533, -0.069115
70, 3708565658, 0.105231, -0.0706858
70, 3708570658, 0.10587, -0.0722566
70, 3708575658, 0.106468, -0.0738274
70, 3708580658, 0.107127, -0.0753982
70, 3708585658, 0.107815, -0.0753982
70, 3708590658, 0.108444, -0.076969
70, 3708595658, 0.109062, -0.0785398
70, 3708600658, 0.109731, -0.0801106
70, 3708605658, 0.110389, -0.0801106
70, 3708610658, 0.111028, -0.0816814
70, 3708615658, 0.111526, -0.084823
70, 3708620658, 0.112175, -0.084823
70, 3708625658, 0.112833, -0.084823
70, 3708630658, 0.113472, -0.0863938
70, 3708635658, 0.11409, -0.0879646
70, 3708640658, 0.114719, -0.0879646
70, 3708645658, 0.115357, -0.0895354
70, 3708650658, 0.115966, -0.0895354
70, 3708655658, 0.116584, -0.0895354
70, 3708660658, 0.117243, -0.0911062
70, 3708665658, 0.117881, -0.092677
70, 3708670658, 0.11853, -0.092677
70, 3708675658, 0.119178, -0.092677
70, 3708680658, 0.119817, -0.0942478
70, 3708685658, 0.120435, -0.0942478
70, 3708690658, 0.121104, -0.0942478
70, 3708695658, 0.121752, -0.0942478
70, 3708700658, 0.122391, -0.0942478
70, 3708705658, 0.123039, -0.0958186
70, 3708710658, 0.123708, -0.0958186
70, 3708715658, 0.124356, -0.0958186
70, 3708720658, 0.125024, -0.0958186
70, 3708725658, 0.125663, -0.0973894
70, 3708730658, 0.126291, -0.0958186
70, 3708735658, 0.12694, -0.0958186
70, 3708740658, 0.127578, -0.0958186
70, 3708745658, 0.128227, -0.0958186
70, 3708750658, 0.128746, -0.0958186
70, 3708755658, 0.129394, -0.0958186
70, 3708760658, 0.130023, -0.0958186
70, 3708765658, 0.130671, -0.0942478
70, 3708770658, 0.131359, -0.0942478
70, 3708775658, 0.132018, -0.0942478
70, 3708780658, 0.132666, -0.0942478
70, 3708785658, 0.133345, -0.092677
70, 3708790658, 0.134043, -0.092677
70, 3708795658, 0.134692, -0.092677
70, 3708800658, 0.13533, -0.0911062
70, 3708805658, 0.136018, -0.0911062
70, 3708810658, 0.136697, -0.0895354
70, 3708815658, 0.137355, -0.0895354
70, 3708820658, 0.138014, -0.0879646
70, 3708825658, 0.138692, -0.0879646
70, 3708830658, 0.139351, -0.0863938
70, 3708835658, 0.139999, -0.084823
70, 3708840658, 0.140638, -0.084823
70, 3708845658, 0.141296, -0.0832522
70, 3708850658, 0.141924, -0.0816814
70, 3708855658, 0.142563, -0.0816814
70, 3708860658, 0.143211, -0.0801106
70, 3708865658, 0.14386, -0.0785398
70, 3708870658, 0.144518, -0.076969
70, 3708875658, 0.145167, -0.076969
70, 3708880658, 0.145795, -0.0738274
70, 3708885658, 0.146304, -0.0722566
70, 3708890658, 0.146973, -0.0722566
70, 3708895658, 0.147621, -0.0706858
70, 3708900658, 0.14826, -0.0675442
70, 3708905658, 0.148938, -0.0659734
70, 3708910658, 0.149586, -0.0644026
70, 3708915658, 0.150215, -0.0628319
70, 3708920658, 0.150863, -0.0612611
70, 3708925658, 0.151552, -0.0596903
70, 3708930658, 0.15216, -0.0565487
70, 3708935658, 0.152789, -0.0549779
70, 3708940658, 0.153447, -0.0549779
70, 3708945658, 0.154076, -0.0518363
70, 3708950658, 0.154684, -0.0486947
70, 3708955658, 0.155303, -0.0486947
70, 3708960658, 0.155931, -0.0455531
70, 3708965658, 0.15657, -0.0439823
70, 3708970658, 0.157228, -0.0424115
70, 3708975658, 0.157837, -0.0392699
70, 3708980658, 0.158475, -0.0376991
70, 3708985658, 0.159134, -0.0361283
70, 3708990658, 0.159782, -0.0329867
70, 3708995658, 0.160381, -0.0314159
70, 3709000658, 0.161039, -0.0298451
70, 3709005658, 0.161718, -0.0267035
70, 3709010658, 0.162346, -0.0251327
70, 3709015658, 0.162985, -0.0235619
70, 3709020658, 0.163513, -0.0219911
70, 3709025658, 0.164212, -0.0188496
70, 3709030658, 0.16487, -0.015708
70, 3709035658, 0.165489, -0.015708
70, 3709040658, 0.166137, -0.0125664
70, 3709045658, 0.166796, -0.00942478
70, 3709050658, 0.167444, -0.00785398
70, 3709055658, 0.168063, -0.00628319
70, 3709060658, 0.168721, -0.00314159
70, 3709065658, 0.1694, -0.0015708
70, 3709070658, 0.170058, 0
70, 3709075658, 0.170686, 0.00314159
70, 3709080658, 0.171335, 0.00471239
70, 3709085658, 0.172013, 0.00628319
70, 3709090658, 0.172682, 0.00942478
70, 3709095658, 0.17331, 0.0109956
70, 3709100658, 0.173969, 0.0125664
70, 3709105658, 0.174677, 0.015708
70, 3709110658, 0.175326, 0.0172788
70, 3709115658, 0.175964, 0.0188496
70, 3709120658, 0.176662, 0.0204204
70, 3709125658, 0.177361, 0.0235619
70, 3709130658, 0.177999, 0.0251327
70, 3709135658, 0.178638, 0.0267035
70, 3709140658, 0.179326, 0.0298451
70, 3709145658, 0.179994, 0.0314159
70, 3709150658, 0.180613, 0.0329867
70, 3709155658, 0.181112, 0.0345575
70, 3709160658, 0.18178, 0.0376991
70, 3709165658, 0.182449, 0.0392699
70, 3709170658, 0.183087, 0.0408407
70, 3709175658, 0.183706, 0.0424115
70, 3709180658, 0.184354, 0.0455531
70, 3709185658, 0.185033, 0.0471239
70, 3709190658, 0.185641, 0.0486947
70, 3709195658, 0.18626, 0.0502655
70, 3709200658, 0.186938, 0.0518363
70, 3709205658, 0.187597, 0.0534071
70, 3709210658, 0.188215, 0.0565487
70, 3709215658, 0.188864, 0.0565487
70, 3709220658, 0.189542, 0.0596903
70, 3709225658, 0.1902, 0.0612611
70, 3709230658, 0.190799, 0.0628319
70, 3709235658, 0.191447, 0.0628319
70, 3709240658, 0.192126, 0.0659734
70, 3709245658, 0.192744, 0.0675442
70, 3709250658, 0.193353, 0.0675442
70, 3709255658, 0.193981, 0.0706858
70, 3709260658, 0.19465, 0.0722566
70, 3709265658, 0.195278, 0.0722566
70, 3709270658, 0.195867, 0.0738274
70, 3709275658, 0.196515, 0.0753982
70, 3709280658, 0.197184, 0.076969
70, 3709285658, 0.197713, 0.076969
70, 3709290658, 0.198281, 0.0785398
70, 3709295658, 0.19896, 0.0801106
70, 3709300658, 0.199608, 0.0816814
70, 3709305658, 0.200227, 0.0816814
70, 3709310658, 0.200875, 0.0832522
70, 3709315658, 0.201544, 0.0832522
70, 3709320658, 0.202202, 0.084823
70, 3709325658, 0.20285, 0.084823
70, 3709330658, 0.203519, 0.084823
70, 3709335658, 0.204167, 0.0863938
70, 3709340658, 0.204846, 0.0863938
70, 3709345658, 0.205474, 0.0879646
70, 3709350658, 0.206083, 0.0879646
70, 3709355658, 0.206731, 0.0879646
70, 3709360658, 0.20741, 0.0879646
70, 3709365658, 0.208058, 0.0895354
70, 3709370658, 0.208687, 0.0895354
70, 3709375658, 0.209335, 0.0895354
70, 3709380658, 0.209994, 0.0895354
70, 3709385658, 0.210652, 0.0895354
70, 3709390658, 0.21129, 0.0895354
70, 3709395658, 0.211959, 0.0895354
70, 3709400658, 0.212637, 0.0895354
70, 3709405658, 0.213316, 0.0895354
70, 3709410658, 0.213974, 0.0895354
70, 3709415658, 0.214633, 0.0895354
70, 3709420658, 0.215181, 0.0895354
70, 3709425658, 0.21585, 0.0895354
70, 3709430658, 0.216508, 0.0879646
70, 3709435658, 0.217167, 0.0879646
70, 3709440658, 0.217835, 0.0879646
70, 3709445658, 0.218513, 0.0879646
70, 3709450658, 0.219152, 0.0863938
70, 3709455658, 0.21979, 0.0863938
70, 3709460658, 0.220469, 0.084823
70, 3709465658, 0.221117, 0.084823
70, 3709470658, 0.221726, 0.084823
70, 3709475658, 0.222364, 0.0832522
70, 3709480658, 0.223053, 0.0816814
70, 3709485658, 0.223671, 0.0816814
70, 3709490658, 0.22428, 0.0801106
70, 3709495658, 0.224958, 0.0801106
70, 3709500658, 0.225607, 0.0801106
70, 3709505658, 0.226225, 0.0785398
70, 3709510658, 0.226854, 0.076969
70, 3709515658, 0.227552, 0.0753982
70, 3709520658, 0.228201, 0.0753982
70, 3709525658, 0.228829, 0.0738274
70, 3709530658, 0.229477, 0.0722566
70, 3709535658, 0.230136, 0.0722566
70, 3709540658, 0.230784, 0.0706858
70, 3709545658, 0.231413, 0.069115
70, 3709550658, 0.232031, 0.0675442
70, 3709555658, 0.23266, 0.0659734
70, 3709560658, 0.233219, 0.0644026
70, 3709565658, 0.233837, 0.0644026
70, 3709570658, 0.234446, 0.0628319
70, 3709575658, 0.235084, 0.0612611
70, 3709580658, 0.235713, 0.0596903
70, 3709585658, 0.236321, 0.0581195
70, 3709590658, 0.23695, 0.0565487
70, 3709595658, 0.237598, 0.0549779
70, 3709600658, 0.238227, 0.0534071
70, 3709605658, 0.238875, 0.0518363
70, 3709610658, 0.239504, 0.0486947
70, 3709615658, 0.240152, 0.0486947
70, 3709620658, 0.240811, 0.0455531
70, 3709625658, 0.241459, 0.0439823
70, 3709630658, 0.242098, 0.0424115
70, 3709635658, 0.242746, 0.0408407
70, 3709640658, 0.243415, 0.0376991
70, 3709645658, 0.244063, 0.0376991
70, 3709650658, 0.244721, 0.0345575
70, 3709655658, 0.24536, 0.0314159
70, 3709660658, 0.245998, 0.0314159
70, 3709665658, 0.246667, 0.0282743
70, 3709670658, 0.247315, 0.0267035
70, 3709675658, 0.247944, 0.0251327
70, 3709680658, 0.248612, 0.0219911
70, 3709685658, 0.249261, 0.0204204
70, 3709690658, 0.249879, 0.0188496
70, 3709695658, 0.250388, 0.015708
70, 3709700658, 0.251066, 0.0141372
70, 3709705658, 0.251735, 0.0125664
70, 3709710658, 0.252373, 0.00942478
70, 3709715658, 0.253022, 0.00785398
70, 3709720658, 0.25372, 0.00471239
70, 3709725658, 0.254379, 0.00314159
70, 3709730658, 0.255037, 0.0015708
70, 3709735658, 0.255686, -0.0015708
70, 3709740658, 0.256374, -0.00314159
70, 3709745658, 0.257032, -0.00471239
70, 3709750658, 0.257691, -0.00785398
70, 3709755658, 0.258349, -0.00942478
70, 3709760658, 0.259038, -0.0109956
70, 3709765658, 0.259706, -0.0141372
70, 3709770658, 0.260335, -0.015708
70, 3709775658, 0.260983, -0.0188496
70, 3709780658, 0.261641, -0.0204204
70, 3709785658, 0.26228, -0.0219911
70, 3709790658, 0.262908, -0.0251327
70, 3709795658, 0.263547, -0.0267035
70, 3709800658, 0.264215, -0.0282743
70, 3709805658, 0.264854, -0.0298451
70, 3709810658, 0.265482, -0.0329867
70, 3709815658, 0.266121, -0.0329867
70, 3709820658, 0.266809, -0.0361283
70, 3709825658, 0.267438, -0.0376991
70, 3709830658, 0.267917, -0.0392699
70, 3709835658, 0.268595, -0.0408407
70, 3709840658, 0.269253, -0.0424115
70, 3709845658, 0.269872, -0.0439823
70, 3709850658, 0.270491, -0.0471239
70, 3709855658, 0.271179, -0.0486947
70, 3709860658, 0.271827, -0.0502655
70, 3709865658, 0.272456, -0.0518363
70, 3709870658, 0.273084, -0.0534071
-70, 3710884107, 0.275758, 0.00628319
-70, 3710889107, 0.275758, 0.00471239
-70, 3710894107, 0.275758, 0.00314159
-70, 3710899107, 0.275748, 0.00314159
-70, 3710904107, 0.275529, 0.0015708
-70, 3710909107, 0.2751, 0.0015708
-70, 3710914107, 0.274731, 0
-70, 3710919107, 0.274481, 0
-70, 3710924107, 0.274022, 0.0015708
-70, 3710929107, 0.273493, 0
-70, 3710934107, 0.273035, -0.0015708
-70, 3710939107, 0.272635, 0
-70, 3710944107, 0.272077, 0
-70, 3710949107, 0.271508, -0.00314159
-70, 3710954107, 0.271049, -0.0015708
-70, 3710959107, 0.270491, 0.0015708
-70, 3710964107, 0.269942, -0.0015708
-70, 3710969107, 0.269363, -0.0015708
-70, 3710974107, 0.268765, 0.0015708
-70, 3710979107, 0.268176, 0
-70, 3710984107, 0.267567, -0.00314159
-70, 3710989107, 0.266939, 0
-70, 3710994107, 0.26633, 0.0015708
-70, 3710999107, 0.265712, -0.0015708
-70, 3711004107, 0.265033, 0
-70, 3711009107, 0.264375, 0.0015708
-70, 3711014107, 0.263776, 0
-70, 3711019107, 0.263118, 0
-70, 3711024107, 0.26242, 0.0015708
-70, 3711029107, 0.261771, 0
-70, 3711034107, 0.261143, 0
-70, 3711039107, 0.260444, 0.00314159
-70, 3711044107, 0.259766, 0.0015708
-70, 3711049107, 0.259107, 0
-70, 3711054107, 0.258429, 0.00314159
-70, 3711059107, 0.257731, 0.00314159
-70, 3711064107, 0.257052, 0.0015708
-70, 3711069107, 0.256394, 0.00314159
-70, 3711074107, 0.255725, 0.00471239
-70, 3711079107, 0.255047, 0.00314159
-70, 3711084107, 0.254478, 0.0015708
-70, 3711089107, 0.25381, 0.00471239
-70, 3711094107, 0.253162, 0.00471239
-70, 3711099107, 0.252433, 0.00314159
-70, 3711104107, 0.251715, 0.00471239
-70, 3711109107, 0.251056, 0.00628319
-70, 3711114107, 0.250378, 0.00471239
-70, 3711119107, 0.24965, 0.00471239
-70, 3711124107, 0.248971, 0.00628319
-70, 3711129107, 0.248303, 0.00628319
-70, 3711134107, 0.247595, 0.00628319
-70, 3711139107, 0.246866, 0.00628319
-70, 3711144107, 0.246218, 0.00628319
-70, 3711149107, 0.24555, 0.00628319
-70, 3711154107, 0.244811, 0.00785398
-70, 3711159107, 0.244113, 0.00785398
-70, 3711164107, 0.243484, 0.00628319
-70, 3711169107, 0.242816, 0.00785398
-70, 3711174107, 0.242108, 0.00785398
-70, 3711179107, 0.241469, 0.00628319
-70, 3711184107, 0.240801, 0.00785398
-70, 3711189107, 0.240082, 0.00942478
-70, 3711194107, 0.239404, 0.00628319
-70, 3711199107, 0.238756, 0.00785398
-70, 3711204107, 0.238087, 0.0109956
-70, 3711209107, 0.237419, 0.00785398
-70, 3711214107, 0.23674, 0.00628319
-70, 3711219107, 0.236202, 0.00942478
-70, 3711224107, 0.235573, 0.00942478
-70, 3711229107, 0.234895, 0.00785398
-70, 3711234107, 0.234176, 0.00785398
-70, 3711239107, 0.233568, 0.00942478
-70, 3711244107, 0.232929, 0.00785398
-70, 3711249107, 0.232181, 0.00785398
-70, 3711254107, 0.231543, 0.00942478
-70, 3711259107, 0.230954, 0.00942478
-70, 3711264107, 0.230256, 0.00942478
-70, 3711269107, 0.229537, 0.00785398
-70, 3711274107, 0.228929, 0.00785398
-70, 3711279107, 0.2283, 0.00942478
-70, 3711284107, 0.227572, 0.00785398
-70, 3711289107, 0.226884, 0.00785398
-70, 3711294107, 0.226255, 0.00785398
-70, 3711299107, 0.225587, 0.00942478
-70, 3711304107, 0.224878, 0.00785398
-70, 3711309107, 0.2242, 0.00785398
-70, 3711314107, 0.223581, 0.00785398
-70, 3711319107, 0.223312, 0.00942478
-70, 3711324107, 0.222265, 0.00785398
-70, 3711329107, 0.221576, 0.00785398
-70, 3711334107, 0.220938, 0.00785398
-70, 3711339107, 0.220229, 0.00785398
-70, 3711344107, 0.219481, 0.00785398
-70, 3711349107, 0.218823, 0.00785398
-70, 3711354107, 0.218174, 0.00785398
-70, 3711359107, 0.217476, 0.00785398
-70, 3711364107, 0.216748, 0.00785398
-70, 3711369107, 0.216059, 0.00785398
-70, 3711374107, 0.215421, 0.00785398
-70, 3711379107, 0.214712, 0.00785398
-70, 3711384107, 0.213954, 0.00785398
-70, 3711389107, 0.213296, 0.00785398
-70, 3711394107, 0.212637, 0.00785398
-70, 3711399107, 0.211889, 0.00785398
-70, 3711404107, 0.211151, 0.00628319
-70, 3711409107, 0.210502, 0.00628319
-70, 3711414107, 0.209834, 0.00785398
-70, 3711419107, 0.209116, 0.00785398
-70, 3711424107, 0.208397, 0.00628319
-70, 3711429107, 0.207729, 0.00785398
-70, 3711434107, 0.207041, 0.00785398
-70, 3711439107, 0.206332, 0.00628319
-70, 3711444107, 0.205803, 0.00628319
-70, 3711449107, 0.205155, 0.00785398
-70, 3711454107, 0.204467, 0.00785398
-70, 3711459107, 0.203778, 0.00471239
-70, 3711464107, 0.20312, 0.00628319
-70, 3711469107, 0.202461, 0.00785398
-70, 3711474107, 0.201783, 0.00471239
-70, 3711479107, 0.201065, 0.00471239
-70, 3711484107, 0.200406, 0.00628319
-70, 3711489107, 0.199758, 0.00471239
-70, 3711494107, 0.199059, 0.00471239
-70, 3711499107, 0.198381, 0.00628319
-70, 3711504107, 0.197772, 0.00471239
-70, 3711509107, 0.197094, 0.00314159
-70, 3711514107, 0.196356, 0.00471239
-70, 3711519107, 0.195727, 0.00314159
-70, 3711524107, 0.195099, 0.00314159
-70, 3711529107, 0.19439, 0.00314159
-70, 3711534107, 0.193722, 0.00314159
-70, 3711539107, 0.193103, 0.0015708
-70, 3711544107, 0.192445, 0.00314159
-70, 3711549107, 0.191757, 0.0015708
-70, 3711554107, 0.191118, 0.0015708
-70, 3711559107, 0.19048, 0.0015708
-70, 3711564107, 0.189841, 0.0015708
-70, 3711569107, 0.189153, 0
-70, 3711574107, 0.188614, 0
-70, 3711579107, 0.187966, 0
-70, 3711584107, 0.187287, 0
-70, 3711589107, 0.186609, -0.0015708
-70, 3711594107, 0.18594, 0
-70, 3711599107, 0.185272, 0
-70, 3711604107, 0.184604, -0.0015708
-70, 3711609107, 0.183925, -0.0015708
-70, 3711614107, 0.183267, -0.0015708
-70, 3711619107, 0.182578, -0.0015708
-70, 3711624107, 0.18187, -0.0015708
-70, 3711629107, 0.181172, -0.00314159
-70, 3711634107, 0.180493, -0.00314159
-70, 3711639107, 0.179825, -0.00314159
-70, 3711644107, 0.179137, -0.00314159
-70, 3711649107, 0.178428, -0.00314159
-70, 3711654107, 0.17776, -0.00314159
-70, 3711659107, 0.177081, -0.00314159
-70, 3711664107, 0.176363, -0.00314159
-70, 3711669107, 0.175665, -0.00471239
-70, 3711674107, 0.174986, -0.00471239
-70, 3711679107, 0.174288, -0.00314159
-70, 3711684107, 0.1736, -0.00471239
-70, 3711689107, 0.172911, -0.00471239
-70, 3711694107, 0.172193, -0.00471239
-70, 3711699107, 0.171644, -0.00471239
-70, 3711704107, 0.170956, -0.00471239
-70, 3711709107, 0.170267, -0.00471239
-70, 3711714107, 0.169559, -0.00471239
-70, 3711719107, 0.168881, -0.00471239
-70, 3711724107, 0.168172, -0.00471239
-70, 3711729107, 0.167464, -0.00471239
-70, 3711734107, 0.166806, -0.00628319
-70, 3711739107, 0.166117, -0.00628319
-70, 3711744107, 0.165429, -0.00628319
-70, 3711749107, 0.164731, -0.00628319
-70, 3711754107, 0.164082, -0.00628319
-70, 3711759107, 0.163404, -0.00628319
-70, 3711764107, 0.162705, -0.00628319
-70, 3711769107, 0.162037, -0.00785398
-70, 3711774107, 0.161398, -0.00628319
-70, 3711779107, 0.16071, -0.00628319
-70, 3711784107, 0.160022, -0.00785398
-70, 3711789107, 0.159383, -0.00785398
-70, 3711794107, 0.158725, -0.00628319
-70, 3711799107, 0.158046, -0.00785398
-70, 3711804107, 0.157388, -0.00942478
-70, 3711809107, 0.15672, -0.00628319
-70, 3711814107, 0.156051, -0.00785398
-70, 3711819107, 0.155373, -0.00942478
-70, 3711824107, 0.154704, -0.00785398
-70, 3711829107, 0.154076, -0.00785398
-70, 3711834107, 0.153407, -0.00942478
-70, 3711839107, 0.152859, -0.00942478
-70, 3711844107, 0.15221, -0.00785398
-70, 3711849107, 0.151592, -0.00942478
-70, 3711854107, 0.150903, -0.00942478
-70, 3711859107, 0.150215, -0.00942478
